PSMILES,min_logd_pH_7.0,max_logd_pH_7.0,min_logd_pH_7.0_H,max_logd_pH_7.0_H,min_logd_pH_7.0_C,max_logd_pH_7.0_C,min_logd_pH_7.0_O,max_logd_pH_7.0_O
*CC(*)C(=S)OCc1ccccC,,,,,,,,
c1ccc2c(c1)cc(c(n2)N)SCC(=O)Nc3ccco3,3.1408000000000014,3.1408000000000014,,,,,,
*CC(CC)(CO*)(C(CNC)CS(F)(F)OC(F)(F)F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,,,,,,,,
c1ccc(c(c1)C(=O)C(Cl)Cl)Cl,3.3264000000000014,3.3264000000000014,,,,,,
Cc1ccc2c1cc(cc2)c3nc(no3)Nc4ccc(cc4)F,,,,,,,,
CC[C@@H](C)[C@@H](C)C(=O)Nc1cc(cc1)C(=O)NCC,,,,,,,,
c1ccc(cc1)2C(=O)N(C(=S)N2c3cccc(c3)C(F)(F)F)F,,,,,,,,
CCOc1ccccc1NC(=O)Nc2nc(o2)c3ccccc3,,,,,,,,
CC(C)S(=O)(=O)Nc1ccccc1OCC(=O)Nc2nncs2,1.7056999999999993,2.2989999999999995,,,,,,
c1ccc2c(c1)C(=O)OC2=C(C(=O)N(C3=O)CC=CC3)NC(=O)[O-],-2.6696999999999953,-0.22639999999999993,,,,,,
*Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(C(*)=O)cc3)cc2)cc1,,,3.1978000000000018,3.8298000000000023,4.5229000000000035,4.5229000000000035,2.527000000000001,2.527000000000001
*NNC(=O)CNC(=O)CC(CCCCCCN(C)C(=O)c1cc(Cc2ccc(NC(=O)c3cc(C#CCCOC(*)=O)cc3)cc2)cc(/N=N/c2ccc([N+](=O)[O-])ccc2)cc1)cc1,,,,,,,,
C[C@@H](C(=O)Nc1cc(cc1O)NC(=O)[C@@H]2CCO2)c3cccc(c3)Cl,,,,,,,,
Cc1cccc(c1)NC(=O)CSc2nnc(s2)c3ccc(cc3)Cl,4.897720000000002,4.897720000000002,,,,,,
CCCc1ccccc1C(=O)Nc2c(nnc2CCC(=O)Nc3ccccc3OC)C,,,,,,,,
CCC(=O)CNc1cccc(c1)OCc2ccc(cc2)NC(=O)c3ccc(cc3)Cl,5.562300000000005,5.562300000000005,,,,,,
*CCSCCCCCCCO*,,,2.682300000000001,2.682300000000001,3.7265000000000024,3.7265000000000024,2.1519999999999997,2.1519999999999997
*CCOCCOCCOCCOCCOCCOC(=O)c1ccc(S(=O)(=O)CCCCC(C)(C)c2ccc(C(=O)O*)cc2)cc1,,,3.231600000000003,3.231600000000003,5.044800000000005,5.044800000000005,3.4703000000000026,3.4703000000000026
c1ccc(cc1)C(=O)Nc2ccc(cc2)C(F)(F)F)F,,,,,,,,
*O[Si](*)(C)CCCCCCCCCOC(=O)OCCOCCOC(=O)COCCCCOC(COC(C)OCCOC)c1ccc(-c2ccc(/N=N/c3ccc(C#N)(C)cc3)ccc2)cc1,,,,,,,,
*CCCCCCCCCOc1ccc(C=*)cc1,,,,,5.849100000000005,5.849100000000005,3.600900000000003,3.600900000000003
c1ccc(cc1)OCC(=O)N/N=C(/c2ccco2)/S(=O)(=O)c3ccccc3,3.394400000000002,3.394400000000002,,,,,,
*CCCCOC(=O)NCCCC(CCC)CCCCCCCCCO*,,,5.822300000000007,5.822300000000007,6.866500000000008,6.866500000000008,5.292000000000005,5.292000000000005
C[n+]1c(cc(c1OCc2ccc3cccc3sc2N)C(=O)C)[C@@H](N4CCCC4)C,,,,,,,,
C[C@@H](C(=O)O[C@H]1ccccc1)c2nnnc2[S-],,,,,,,,
Cc1cccc(c1)C[NH2+]Cc2c(nno2)C,0.9500399999999994,1.97624,,,,,,
*CCCCOc1cc(C=S)cc(OCCCCCCCCCCCOc2ccc(C(=O)O*)cc2)cc1,,,,,,,,
CC(=O)N1CCN(CC1)S(=O)(=O)C,-3.7240999999999964,-0.8898999999999995,,,,,,
*Oc1ccc(Oc2ccc(/N=N/c3ccc(OCCP(*)(C)C)cc3C)cc2cc12)C(C)C=O,,,,,,,,
*CCC(OC(C)C#N)(CC)C(=O)O*,,,0.22377999999999987,0.22377999999999987,2.03698,2.03698,0.46248,0.46248
*CCCCCCCCOC(=O)CCCC(=O)N*,,,2.5457,2.5457,3.1965000000000012,3.1965000000000012,1.5381999999999998,1.5381999999999998
COc1ccccc1C(=O)N2CCN(CC2)C(=O)c3ccc(cc3)Cl,0.11260000000000181,2.9468000000000014,,,,,,
*OP(=O)(Oc1ccc(C(*)(C)C)cc1)(C)c1ccccc1,,,,,,,,
C[C@@]1(CCC[NH+]1CC=C)OC(=O)c2cc(ccc2OC)OC,1.4414999999999998,2.858600000000001,,,,,,
CC(C)C(=O)[C@@H](C)N(C)C(=S)n1nc(c(n1)C)c2ccc(c(c2)Cl)Cl,2.821620000000001,4.238720000000003,,,,,,
Cc1cc(n(n1)C(=O)c2c3ccccc3oc2=O)O,,,,,,,,
*CCCCCCCOc1ccc(/C=C/c2ccc(O*)cc2)cc1,,,5.279800000000005,5.911800000000007,6.604900000000008,6.604900000000008,5.030400000000004,5.030400000000004
Cc1c(nnn1c2ccc(c(c2)C)C,,,,,,,,
C[C@H](C(=O)Nc1ccc(c(c1)C)OC)O,1.3229199999999999,1.3229199999999999,,,,,,
*Oc1cccc(/C=C/CC(=O)c2ccc(/N=N/c3cc(OCCCCCCCCCCCCCCOC(*)=O)cc3)cc2)c1,,,,,,,,
CCOC(=O)Nc1cccc2c1nn(c2SCC(=O)NNc3ccc(cc3OC)OC)C,4.178400000000002,4.178400000000002,,,,,,
c1cc(ccc1C(=O)Nc2ccc(cc2[N+](=O)[O-])O)/SC,2.6426000000000007,3.2746000000000013,,,,,,
*CCCCCCCCCOC(=O)c1ccc(C(=O)Nc2ccc(*)cc2)cc1,,,5.846300000000006,5.846300000000006,6.544820000000007,6.544820000000007,3.892300000000003,4.524300000000005
CCOc1cc(ccc1)NC(=S)NC(=O)c2ccccc2,3.2121000000000013,3.2121000000000013,,,,,,
*CC(*)C(=O)NCCCSCCSCCOC(=O)OCOC(=O)c1cccc1,,,,,,,,
*CCCCCSCCCCCCCCCCCCCCOC(=O)OCCOCCOC(=O)c1ccc(C(=O)O*)cc1,,,6.981300000000008,6.981300000000008,8.794500000000005,8.794500000000005,7.220000000000009,7.220000000000009
c1ccc(cc1)N/C=C/2\C(=[NH2+])N(C(=N2)c3cccc(c3)F)N,-2.2636999999999965,-1.0466999999999984,,,,,,
CC1=C([C@@H](N[C@H](C(=O)[O-])OC)C(=O)[O-])C,,,,,,,,
CCC(=O)n1cc(sn1)/N=C/c2c(c(c(s2)C)OC)OC,,,,,,,,
*CC(*)(CCOC([2H])(F)F,,,,,,,,
c1cc(ccc1NC(=O)Oc2cc(ccc2OC(F)(F)F)C#N)Br,4.830280000000002,4.830280000000002,,,,,,
CCCC(=O)Nc1c(c(s1)NC(=O)c2ccccc2)C(=O)OC,,,,,,,,
COc1cc(ccc1OC)/C=C/2\C(=O)N(C(=S)S2)NC(=O)c3cc(cc3OC)O,,,,,,,,
CC1=N[C@H]([C@H](C1=S)c2cccc(c2)[N+](=O)[O-])c4c(cc3OC)OCO4,,,,,,,,
*Oc1ccc(OC(=O)c2ccc(C(COC(=O)Nc3ccc(C(*)=O)cc3)cc2)cc1,,,,,,,,
c1cc2c(c(c1)[nH]c(s2)[N+](=O)[O-])N=,,,,,,,,
*O[Si](C)(C)C[SH](*)(C)c1ccc(C(C)C)cc1,,,3.2688000000000024,3.2688000000000024,4.356100000000004,4.356100000000004,4.042500000000002,4.042500000000002
*Oc1ccc(/C(C)=C/c2cccc(-c3ccc(N4C(=O)c5ccc(*)c(C)c5C4=O)cc3)cc2)c1,,,,,,,,
*Oc1ccc(C(C)(C)c2ccc(Oc3ccc(C(=O)Cc4ccc(NC(=O)c5cc(OC/C=C/c6cc(*)cc6)ccc5)cc4)cc3)cc2)cc1,,,,,,,,
c1cc(cc(c1)/C=C/c2ccc(cc2NC(=O)CC)F)Cl,4.998000000000003,4.998000000000003,,,,,,
C[C@@H](c1cc(c(c1)NC(=O)CBr)/N=C/c2ccccc2Br,,,,,,,,
C[C@@H](C(=O)Nc1ccccc1F)OCc2ccccc2C,3.677920000000002,3.677920000000002,,,,,,
*CC(*)(C)C(=O)OCCCCCCCCCCCCCCCCCOc1ccc(/N=N/c2ccc(OC)c2)cc1,,,,,,,,
Cc1cc(=O)[nH]c1NC(=O)[C@H](C(=O)N2C(=O)CCC2)c3ccccc3[N+](=O)[O-],,,,,,,,
CN1C(=O)/C(=C\2\C(=O)Nc3c2ccccc3)/C(=C(/N#N)OC)/SC2=O,,,,,,,,
*CCCCCCCCCCOC(=O)CCCCCCCCNC(=O)O*,,,3.3077000000000005,4.3339000000000025,6.147100000000006,6.147100000000006,3.5464000000000024,4.572600000000005
Cc1ccc(cc1)NC(=O)c2ccc(cc2)C[C@@H]3CCC3=C(=O)[O-],,,,,,,,
*[PH](*)(CC(C)CC(C)(C)C)C(=O)O[Na],,,2.4219,2.4219,3.288300000000002,3.288300000000002,1.8433000000000006,1.8433000000000006
*Sc1ccccc1C(=O)OCc1ccc(Oc2ccc(C(=O)CCCCCCCCCCCCCCCCCCCCCCC(*)=O)cc2)cc1,,,12.70549999999998,13.088399999999975,13.91169999999997,13.91169999999997,11.915799999999987,11.915799999999987
c1cc(sc1)C(=O)Nc2ccc(cc2)c3cnnc(n3)SCC(F)(F)F,4.506800000000002,4.506800000000002,,,,,,
*CCCCCCCCCNCSCCCCSCCCCNNC(=O)Cc1ccccc1Cc1cccc1O*,,,,,,,,
*Oc1ccc(C2C(*)C(F)(F)C(F)(F)F)cc1O,,,,,,,,
Cn1c2c(ncnc2nc1SCC(=O)[O-])c3ccc(cc3)C(=O)NCc4cccc4,,,,,,,,
Cc1ccc(cc1=S)NC(=S)NC(=O)c2ccc(cc2)OC,,,,,,,,
*Oc1ccc(S(=O)(=O)CCCCCCC(=O)OCCCCOc2cc(-c3ccc(C(*)=O)cc3)cc2)cc1O,,,,,,,,
COc1ccccc1[N+](=O)[O-],1.6033999999999997,1.6033999999999997,,,,,,
*c1ccc(-c2ccc(-c3ccc(N=*)cc3)cc2SC)cc1,,,,,6.383020000000005,6.383020000000005,5.214000000000005,5.846000000000005
c1cc(ccc1NC(=O)Nc2ccccc2Br)C(=O)Nc3ccc(cc3)I,5.950000000000003,5.950000000000003,,,,,,
c1ccc(c(c1)C(=O)Nc2cccs2)SS(=O)(=O)CC(C)(C)C,4.4684000000000035,4.4684000000000035,,,,,,
COc1ccc(cc1)OCCC(=O)NC2CN(CC2)C(=O)c3cccs3,1.1394000000000002,2.5565000000000007,,,,,,
*CC(C(*)(C)C(=O)OC(F)(F)C(F)(F)C(F)(F)F,,,,,,,,
CCOc1ccccc1N(CCc2ccc(cc2)[N+](=O)[O-])C(=O)Nc3ccco3,3.577700000000002,4.867700000000005,,,,,,
*O[Si](C)(CCCCCCCCCCCC)C(*)C,,,5.494800000000007,5.494800000000007,6.539000000000007,6.539000000000007,4.892200000000005,4.892200000000005
CC(=O)COc1ccc(cc1)NC(=O)Cn2c(ns2)c3cccc3,,,,,,,,
*CCCCSC(=C)c1ccc(CNC(=O)CCCCCCNC(=O)CCc2cc(CCCCCOc3ccc(-c4cc(-c5ccc(*)cc5)cc4)cc3)cc2)cc1,,,,,,,,
c1ccc2c(c1)cc(ccc2C(=O)NC(=O)NNN3C(=O)c4ccc(c4)F)c5ccc(c5)OC(=O)c5ccccc5C(=O)[O-],,,,,,,,
CC(Cl)(O*)C(=O)Nc1c(ccc1[N+](=O)[O-])NC(F)(F)F,,,,,,,,
*CCCCCC(C)CC(*)(C)C,,,4.2489000000000035,4.2489000000000035,5.029100000000005,5.029100000000005,2.3362000000000003,2.3362000000000003
*c1cnc(Sc2ccc(-n3c4cc(C(=O)c5ccc(C(C)(C)c6ccc(*)co5)cc4)cc3)cc2)c(C)c1,,,,,,,,
*/C=C/c1ccc(OC(C)CCC)cc1C(=O)OCCCOC(*)=O,,,3.616900000000002,3.616900000000002,4.397100000000004,4.397100000000004,2.6895000000000007,2.6895000000000007
*Oc1ccc(/C(=C/c2cccs2)c2ccc(OC(=O)NCCCCCCCNC(*)=O)cc2)cc1,,,5.1955000000000044,5.827500000000006,6.520600000000006,6.520600000000006,4.134400000000002,5.160600000000003
*Oc1ccc(C(=O)c2ccc(OCC)c(C(*)=S)cc2)cc1[Si](C)(C)C,,,,,,,,
*c1ccc(-c2ccc(NC(=O)c3ccc(Oc4ccc(C(=O)c5ccc(C(*)=O)cc5)cc4)cc3)cc2)cc1,,,7.441700000000006,7.441700000000006,8.140220000000006,8.140220000000006,5.066300000000004,5.698300000000005
CCOc1ccc(cc1OCCO(=O)CCC(=O)c2cccc(c2)OC)OC,,,,,,,,
CC(C)(C)C(=O)Nc1nc(o1)[C@@H]2CC[NH+](CC2)C(=O)c3ccc(cc3)F,,,,,,,,
*Oc1ccc(-c2ccc(OC(=O)c3ccc(C(=O)Oc4cccc(O*)cc4)cc3)cc2C)c(Cl)c1,,,,,,,,
c1ccc(c(c1)c2c(ccc(c2)F)Cl)O,3.2197000000000013,3.851700000000002,,,,,,
*CC(*)(CC(CC)=O)C(C)C,,,2.6477000000000013,2.6477000000000013,3.427900000000002,3.427900000000002,0.735,0.735
c1ccc(cc1)[C@@H]2C(=O)N[C@H](C2=O)CCCC2,,,,,,,,
*/C=C/CC/C=C/C(=C)O*,,,2.5805000000000007,2.5805000000000007,3.059000000000001,3.059000000000001,2.3977999999999997,2.3977999999999997
*Oc1ccc(Oc2ccc(C(=O)c3ccc(OCCCCCOC(=O)COc4ccc(C(*)=O)c(OCCCSCCCCCCC)cc4C)cc3)cc2)cc1,,,,,,,,
*CC(*)(C)CC(=O)OCCCOCCCOCCCOC(=O)CC(C)(C)C,,,3.758600000000002,3.758600000000002,4.538800000000005,4.538800000000005,1.8458999999999999,1.8458999999999999
**CC=CCCCCCCCCOc1ccc(-c2cc(-c3ccc(COc4ccN=*)cc4)cc3)cc2)cc1,,,,,,,,
C[C@@H]1CCc2c3c(sc2c(n2)C)C1(=O)NCc4cncn4,,,,,,,,
*/C=C/c1cc(OCC(=O)CC)c(*)s1,,,2.7490000000000014,2.7490000000000014,3.4475200000000026,3.4475200000000026,1.7083,2.3403000000000005
Cc1cc(n[nH]1)CC(=O)NN(C)C(=O)c2ccc(cc2OC)Cl,2.13922,2.5101199999999997,,,,,,
Cn1nc(nc1SC)SCC(=O)Nc2ccccc2C(F)(F)F,3.286600000000001,3.286600000000001,,,,,,
*Nc1ccccc1C(=O)NCNC(=O)c1ccc(OP(=O)(CCCCCCC(*)=O)cc1,,,,,,,,
COc1ccc(cc1)NC(=O)c2ccc(cc2)NC(=O)C,2.905900000000001,2.905900000000001,,,,,,
*O[Si](*)(CC)[Si](C)(C)CC,,,1.5291,1.5291,3.0347000000000017,3.0347000000000017,1.7370999999999999,1.7370999999999999
*c1ccc(C(C)(C)c2ccc([Si](*)(C)c3ccccc3)cc2)cc1,,,3.9836000000000036,3.9836000000000036,5.143520000000005,5.143520000000005,2.767900000000001,3.3999000000000015
Cc1cc2ccc3c(=O)n(c2nn1)[C@H](c4ccccc4N2c5ccccc5)C,,,,,,,,
*CCOCCOC(=O)CCCCCOC(=O)c1ccc(O*)cc1,,,2.0571,2.6891000000000007,3.3822000000000028,3.3822000000000028,1.8077,1.8077
*c1ccc(OCCCOc2ccc(OC(*)=O)cc2OOCC)cc1C,,,3.708420000000003,3.708420000000003,4.406940000000004,4.406940000000004,1.96892,2.6009200000000003
c1ccc2c(c1)cc(s2)CNC(=O)[C@H]3CCCO3,2.6965000000000003,2.6965000000000003,,,,,,
Cc1nc(n2c1c(=O)c3cc2ccc(c3)OC)c4cccs4,,,,,,,,
*N=P(*)(OCCc1cccc1)Oc1ccccc1,,,,,,,,
CC1=CC[C@H](N=C([C@@]1(C#N1)c2ccc(cc2)C(=O)OC)O)O,,,,,,,,
*CCCCCCCCCCCCCCCCCNC(=O)CCOCCNC(=O)CC/C=C/CC(=O)N*,,,5.708700000000004,5.708700000000004,6.359500000000005,6.359500000000005,4.701200000000004,4.701200000000004
Cc1ccc(c(c1)OC[C@@H](C)C)S(=O)(=O)Nc2ccccc2,3.8306200000000032,4.423920000000003,,,,,,
*CC(*)(C)C(C#N)C(=O)OCCCCCCCCCC(C)C,,,5.102180000000005,5.102180000000005,5.882380000000007,5.882380000000007,3.189480000000002,3.189480000000002
c1cc(c(cS(=O)(=O)N)Cl)C(=O)Nc2cc(cc2)[N+](=O)[O-],,,,,,,,
*C(=O)c1ccc(/N=N/c2ccc(C(*)=O)cc2)cc1,,,3.727000000000002,3.727000000000002,4.507200000000004,4.507200000000004,0.8289999999999998,0.8289999999999998
*OC(C)[Se](C)C(C)(C)CN(*)c1ccc(/C=C/c2ccc([N+](=O)[O-])c(Br)c2OCCCC)cc1,,,6.943300000000007,6.943300000000007,7.621700000000008,7.621700000000008,5.934300000000006,7.224300000000007
c1cc(cc(c1)/C=C/2\C(=O)N(C(=S)N2)c3ccc(cc3)F)F,2.2008,3.227000000000001,,,,,,
c1cc2c(cc1ccn2c3ncccc3[N+](=O)[O-])C#N,1.6938799999999998,2.983880000000001,,,,,,
*CCNC(=O)c1ccc(*)cc1OCCCCCCCCCCC,,,5.345900000000005,5.345900000000005,6.044420000000006,6.044420000000006,3.391900000000002,4.023900000000004
*CC(OC(*)C(=O)Oc1ccc(C(Cl)=O)c(Cl)c(Cl)c1,,,,,,,,
*Oc1ccc(S(=O)(=O)c2ccc(C(*)=S)cc2)cc1-c1ccccc1,,,3.607800000000002,4.239800000000003,4.9329000000000045,4.9329000000000045,3.0740000000000016,3.0740000000000016
c1ccc(cc1)NC(=O)C[C@@H]2CC[NH+](CC2)C#N,0.7911799999999993,2.2082800000000002,,,,,,
c1cc(oc1)c2nnc(n2N)C3CCCCC3,2.2996,2.2996,,,,,,
Cc1c(cnc(n1)SC)[C@H](C)C(=S)NCCc2ccccc2C,3.052340000000002,4.078540000000003,,,,,,
CCc1cc(ccc1)S(=O)(=O)CCl,2.2190000000000003,2.2190000000000003,,,,,,
CCC(=O)Nc1noc2c1ccc(c2F)c3ccccc3,3.982400000000002,3.982400000000002,,,,,,
c1ccc(cc1)CC(=O)N/N=C/c2cc(cc2)Br,,,,,,,,
*Oc1ccccc1C(O)CCC(CCCCCCCCCCCCCCCCCCCCCC(*)=OCC(C)(C)C(C)CC)c1,,,,,,,,
Cc1c2ccoc2c1c3cccc(=O)n(c3nc2=O)[N+](=O)[O-],,,,,,,,
Cc1cc(=O)n(cs1)CCC(=O)Nc2nnnn2CCCc3nc4c(nc4ccc4s3)C,,,,,,,,
*CCCOC(=O)C(CCSCCCOC(=O)c1ccc(C(=O)O*)c1cccc1,,,,,,,,
*Oc1ccc(/C(=O)c2ccc(C(=O)Oc3ccc(Oc4ccc(CC(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)c5ccc(*)c5)cc4C(F)(F)F)c(F)cc3)cc2)cc1,,,,,,,,
COC(=O)c1ccc(cc1)C(=O)Nc2ccc(cc2Br)Br,4.2505000000000015,4.2505000000000015,,,,,,
*Oc1ccc(/C=C/C/C=N/c2ccc(-c3ccc(OC(=O)CCOc4ccc(C(=O)Oc5ccc(-c6cc(C(Br)=O*)cc6)cc5)cc4)ccc3)cc1O,,,,,,,,
*[C@@H](Cc1cccc1)c1c(*)c1ccccc1C,,,,,,,,
c1cc2c(c3c([nH]1)O[C@H]([C@@H]3C)CNC3=N2)[N+](=O)[O-],,,,,,,,
Cc1cccnc1NC(=O)c2c(c3c(s2)C)c(=O)nc4ccccc4n3=O,2.5986399999999996,2.7072400000000005,,,,,,
c1cc(cc(c1))C(=O)NN2CC(C(C2)C(=O)N)Cc3ccco3,1.9844999999999997,1.9844999999999997,,,,,,
CS(=O)(=O)N[C@H](C)c1ccc(nc1)CO,0.18409999999999976,0.9682000000000002,,,,,,
CCOc1ccccc1NC(=O)[C@H](N)c2ccc(cc2)c3cncnc3,2.4640000000000004,3.1808000000000014,,,,,,
*CCCCCCCOC(=O)CCC(C)CC(=O)Oc1c(C(=O)O*)cc1OC,,,2.397500000000001,2.397500000000001,4.210700000000004,4.210700000000004,2.636200000000001,2.636200000000001
c1cc(ccc1NC(=O)C)Cl,2.2984,2.2984,,,,,,
c1ccc(cc1)c2nc3nccnn3c2[C@H]=C(CN4CCCCO4)C(=O)[O-],-0.4650999999999994,0.9519999999999997,,,,,,
*CCCSCCCCC(C=O)NCCCCCCNC(=O)CCC(=O)O*,,,0.6375000000000026,1.6637000000000006,2.450700000000001,3.4769000000000014,0.8762000000000016,1.9024000000000005
Cn1cnn(c1NC(=O)/N=C/c2ccccc2)C#N,,,,,,,,
*/C=C/C(=O)NCCCCNC(=O)NCCCC*,,,1.1680999999999997,1.1680999999999997,1.9483,1.9483,0.026199999999999835,0.026199999999999835
*CCSCCCCCNC(=O)CCCCCCC(*)=O,,,3.565500000000003,3.565500000000003,4.3457000000000034,4.3457000000000034,1.0888999999999993,1.0888999999999993
C[C@@]1CCc2cccc2C1=C(OC(=O)C3=O)Br,,,,,,,,
c1cc(ccc1C(=O)Nc2cccc(c2)NC(=O)CSCC(=O)NCc3cccc3[N+](=O)[O-])Cl,,,,,,,,
*CC(*)(C)C(=O)OCc1ccc(C(=O)CCCOC(=O)Oc2ccc(/N=N/c3ccc(OC)cc3)cc2)cc1,,,6.988300000000006,6.988300000000006,7.768500000000008,7.768500000000008,5.075600000000006,5.075600000000006
*OC(C(*)=O)CCNC(C)COc1cc(Br)c(CC(C)(C)c2cccc(C(=O)Nc3ccc([N+](=O)[O-])cc3)cc2)cc1,,,,,,,,
c1ccc(cc1)C(=O)OCCOc2ccc(cc2)NC(=O)N,2.413000000000001,2.413000000000001,,,,,,
Cc1ccc(cc1C)C(=O)Nc2c(c(n2)C)C,2.7392400000000015,2.7392400000000015,,,,,,
Cc1ccc(cc1)C(=O)Nc2cc(cn(c2C(F)(F)F)C)C,,,,,,,,
COc1ccc(cc1)N2C(=O)c3ccccc3C2=O,2.495800000000001,2.495800000000001,,,,,,
CCOc1ccccc1NC(=O)c2ccc(cc2)C)C,,,,,,,,
*Oc1cccc(N(CC)C(=O)NC(*)CC)c1,,,0.41609999999999947,2.3381,1.7395999999999994,3.029600000000001,0.5126999999999993,1.8027000000000002
*CCCCCC(=O)NCCNC(=S)NCCCCCNC(=O)/C=C/N*,,,-1.8632999999999944,0.9059000000000021,-1.521899999999994,1.5567000000000009,-3.180199999999996,-0.10159999999999764
Cc1ccc2c(c1)oc(=O)n(n2)CCN(C)/N=C/c3ccc(cc3)Cl,,,,,,,,
Cc1c(cc2cccccc2n1)c3ccc(cc3)[N+](=O)[O-],,,,,,,,
*CC(*)(NC(C)(C)CO[Si](C)(C)COC(=O)c1ccc(C(=O)OCCCCCCCCCCCCOc2ccc(C(=O)OC)cc2)cc(C(C)(C)C)cc2)cc1,,,,,,,,
*/C=C(/*)CC(=O)C1CCCCC1C,,,2.9579000000000013,2.9579000000000013,3.738100000000003,3.738100000000003,2.7293000000000003,2.7293000000000003
*CCCS*,,,1.3262,1.3262,2.1494999999999997,2.1494999999999997,0.575,0.575
*O[Si](C)(C)O[Si](*)(C)CCC,,,1.4606999999999999,1.4606999999999999,2.9663000000000013,2.9663000000000013,1.6686999999999999,1.6686999999999999
CCc1cc(sc1C#N)C(=O)Nc2cccc(c2OC)OC,3.4516800000000023,3.4516800000000023,,,,,,
*CCCCCCCOC(=O)CCCCCCCCCCCCCO*,,,6.173500000000008,6.173500000000008,7.217700000000009,7.217700000000009,5.643200000000006,5.643200000000006
CCOC(=O)c1ccc(cc1)Cl,2.516700000000001,2.516700000000001,,,,,,
*CC(*)C(=O)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)(F)c1Br,,,,,,,,
*Oc1ccc(S(=O)(=O)c2ccc(C(*)=O)cc2)cc1C,,,1.71392,2.345920000000001,3.0390200000000016,3.0390200000000016,1.04312,1.04312
c1ccc(cc1)CN2C(=O)[C@H]3CN(CC3)C(=O)OC4CCCC5,,,,,,,,
*CCCCCCCCOC(=C(C#C[N+](C)(C)C)c1ccc(C#N)cc1)c1cc(SCCCCCO*)c(=O)c1,,,6.602380000000008,6.602380000000008,7.646580000000009,7.646580000000009,6.072080000000007,6.072080000000007
Cc1ccccc1C(=O)CC(=O)N/N=C/c2cccc(o2)C(F)(F)F,,,,,,,,
COc1ccc2c(c1)c(c(=O)n(c2=O)c3ccccc3)C=C,,,,,,,,
Cn1c(nnn1C)SNC(=O)c2ccc(c(c2)OC)OC,,,,,,,,
*Nc1ccc(CNC(=O)CC)c(C(*)OCCOCC)cc1,,,,,,,,
Cc1cc(c(o1)c2ccccc2SC(=O)NC(C)C)C,4.773540000000003,4.773540000000003,,,,,,
Cc1ccc(cc1NC(=O)c2ccco2)S(=O)(=O)N3CCCCC3,1.5978199999999994,3.014920000000001,,,,,,
CCOc1ccccc1NC(=S)Nc2ccccc2Cl,4.547600000000003,4.547600000000003,,,,,,
Cc1ccc(cc1Br)CNC(=O)C=C2NNC2=S,-0.3595799999999995,1.6928199999999998,,,,,,
Cc1ccc(cc1NC(=O)c2c(nncn2C)CN3CCOCC3)C(=O)O[C@@H]4CC5CCCO5,,,,,,,,
*Oc1ccc(C(=O)c2ccc(C(*)=O)cc2)c(C)c1,,,2.11212,2.7441200000000014,3.4372200000000017,3.4372200000000017,1.44132,1.44132
C[C@H](C)(C)S(=O)(=O)Nc1cc(c(cc1)C(F)(F)F)Cl)Br,,,,,,,,
CCOC(=O)Cc1ccc(cc1c2ccc(cc2)OC)/c3nnncc4,,,,,,,,
*CCCCCCC(=O)OCCOCCOC(=O)/c1ccc(ON=C(\C)CCCOC(=O)c2ccc(C(=O)O*)cc2)cc1,,,4.129000000000003,4.129000000000003,5.942200000000007,5.942200000000007,4.3677000000000055,4.3677000000000055
*SCCCCCSS(=O)(=O)OCCCCCCCOCCOCCCOc1ccc(*)c1,,,,,,,,
*Nc1ccc(NC(=O)c2ccc(NC(=O)Cc3ccc(C(*)=O)cc3)cc2OCCCCCCCCCCCCC)c(C(C)C)c1,,,9.328000000000003,9.328000000000003,10.177599999999998,10.177599999999998,8.097900000000008,8.097900000000008
*CCCCCCCC(OC(=O)OCCCCCCCOC(*)=O)C(=O)Oc1cccc1[N+](=O)[O-],,,,,,,,
*/N=C/c1cc(Oc2ccc(S(=O)(=O)c3ccc(*)cc3)cc2C(=O)O[Na])cc1,,,,,,,,
*CCCCCCCCCCCO*,,,3.5095000000000023,3.5095000000000023,4.553700000000004,4.553700000000004,2.9792000000000014,2.9792000000000014
c1cco2c1)cc(nc2C(=O)NCC=C(C#N)Sc3nnn3C,,,,,,,,
Cc1ccc(n1C(=O)Nc2ccccc2)/C=N/NC(=O)C,3.1308200000000017,3.1308200000000017,,,,,,
CC/C=N/1=CC(C(=C/c2cc(cc2F)F)\OC1=O)C,,,,,,,,
Cc1ccc(o1)C(=O)NC2CCCC[C@@H]2C(=O)[O-],0.6265199999999997,0.6265199999999997,,,,,,
COC(=O)c1nnc(s1)Cc2c(ccc(c2)Cl)OC,2.5775000000000006,2.5775000000000006,,,,,,
c1ccc(c(c1)NC(=O)N/N=C/c2ccc3c(c2)OCO3)Cl,4.008400000000002,4.008400000000002,,,,,,
*Oc1cccc(C(C)(C)c2ccc(Oc3ccc(-c4ccc(Oc5cc(C(=O)c7cccc(S(*)(=O)=O)cc5)cc4)cc3)cc2)c1,,,,,,,,
