PSMILES,SA_score,diversity,num_hbond_donors_sum_fullmolecularfeaturizer,num_hbond_acceptors_sum_fullmolecularfeaturizer,num_rotatable_bonds_sum_fullmolecularfeaturizer,num_rings_sum_fullmolecularfeaturizer,num_non_aromatic_rings_sum_fullmolecularfeaturizer,num_aromatic_rings_sum_fullmolecularfeaturizer,num_atoms_sum_fullmolecularfeaturizer,topological_surface_area_sum_fullmolecularfeaturizer,fraction_bicyclic_rings_sum_fullmolecularfeaturizer,num_aliphatic_heterocycles_sum_fullmolecularfeaturizer,slogp_vsa1_sum_fullmolecularfeaturizer,balaban_j_index_sum_fullmolecularfeaturizer,molecular_weight_sum_fullmolecularfeaturizer,sp3_carbon_count_sum_fullmolecularfeaturizer,sp2_carbon_count_sum_fullmolecularfeaturizer,max_estate_index_sum_fullmolecularfeaturizer,smr_vsa5_sum_fullmolecularfeaturizer,fp_density_morgan1_sum_fullmolecularfeaturizer,total_halogens_sum_fullmolecularfeaturizer,fluorine_count_sum_fullmolecularfeaturizer,chlorine_count_sum_fullmolecularfeaturizer,bromine_count_sum_fullmolecularfeaturizer,iodine_count_sum_fullmolecularfeaturizer,single_bonds_sum_fullmolecularfeaturizer,double_bonds_sum_fullmolecularfeaturizer,triple_bonds_sum_fullmolecularfeaturizer,bridging_rings_count_sum_fullmolecularfeaturizer,max_ring_size_sum_fullmolecularfeaturizer,heteroatom_count_sum_fullmolecularfeaturizer,heteroatom_density_sum_fullmolecularfeaturizer,num_hbond_donors_sum_fullpolymerfeaturizer,num_hbond_acceptors_sum_fullpolymerfeaturizer,num_rotatable_bonds_sum_fullpolymerfeaturizer,num_rings_sum_fullpolymerfeaturizer,num_non_aromatic_rings_sum_fullpolymerfeaturizer,num_aromatic_rings_sum_fullpolymerfeaturizer,num_atoms_sum_fullpolymerfeaturizer,topological_surface_area_sum_fullpolymerfeaturizer,fraction_bicyclic_rings_sum_fullpolymerfeaturizer,num_aliphatic_heterocycles_sum_fullpolymerfeaturizer,slogp_vsa1_sum_fullpolymerfeaturizer,balaban_j_index_sum_fullpolymerfeaturizer,molecular_weight_sum_fullpolymerfeaturizer,sp3_carbon_count_sum_fullpolymerfeaturizer,sp2_carbon_count_sum_fullpolymerfeaturizer,max_estate_index_sum_fullpolymerfeaturizer,smr_vsa5_sum_fullpolymerfeaturizer,fp_density_morgan1_sum_fullpolymerfeaturizer,total_halogens_sum_fullpolymerfeaturizer,fluorine_count_sum_fullpolymerfeaturizer,chlorine_count_sum_fullpolymerfeaturizer,bromine_count_sum_fullpolymerfeaturizer,iodine_count_sum_fullpolymerfeaturizer,single_bonds_sum_fullpolymerfeaturizer,double_bonds_sum_fullpolymerfeaturizer,triple_bonds_sum_fullpolymerfeaturizer,bridging_rings_count_sum_fullpolymerfeaturizer,max_ring_size_sum_fullpolymerfeaturizer,heteroatom_count_sum_fullpolymerfeaturizer,heteroatom_density_sum_fullpolymerfeaturizer
c1ccc(cc1)COC(=O)[C@H](c2ccccc2)O,2.0384634673254745,0.8460271485207869,1.0,3.0,4.0,2.0,0.0,2.0,18.0,46.53,0.0,0.0,0.0,1.9259496439299544,242.094294308,3.0,15.0,11.644571523053667,12.71084835226122,1.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,6.0,3.0,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*NC(=O)c1ccc(C(=O)OCCCCCCCCCCCc2ccc(*)cc2)cc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,14.0,2.0,0.0,2.0,31.0,55.400000000000006,0.0,0.0,11.800034545623795,1.4156089516028745,393.230393852,11.0,18.0,12.053508761636902,64.20821622926012,0.7586206896551724,0.0,0.0,0.0,0.0,0.0,18.0,2.0,0.0,0.0,6.0,6.0,0.1935483870967742
C[C@@H](C[N+](C)(C)C)OC(=O)N,3.5139546892678704,0.9152039639128488,1.0,2.0,3.0,0.0,0.0,0.0,11.0,52.32,0.0,0.0,5.733667477162185,3.6942591252386228,161.12845420409,7.0,4.0,10.288622448979591,13.027703587438927,1.5454545454545454,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,4.0,0.36363636363636365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*C(=C)c1ccc(S(=O)(=O)Oc2ccc(*)c(F)c2)cc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.0,4.0,2.0,0.0,2.0,21.0,43.370000000000005,0.0,0.0,10.249452501111318,2.287765329786338,276.02564336800003,2.0,17.0,13.48352073611814,4.895483475517775,1.263157894736842,1.0,1.0,0.0,0.0,0.0,7.0,3.0,0.0,0.0,6.0,7.0,0.3333333333333333
C[N+](C)(C)CCO[C@H](Cc1ccccc1)c2ccccc2,2.58920515288999,0.8801068082311033,0.0,1.0,7.0,2.0,0.0,2.0,21.0,9.23,0.0,0.0,0.0,2.040753706567096,284.20089087209,9.0,12.0,6.192510393046108,12.524788010674312,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,6.0,2.0,0.09523809523809523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*CC(O)CCC(=O)NCCCCCCCCCCCCCCCCCC(=O)N*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,22.0,0.0,0.0,0.0,30.0,78.43,0.0,0.0,11.050456081168516,3.1434658154856416,396.335193268,22.0,6.0,11.64338577871907,128.60249280010714,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,27.0,2.0,0.0,0.0,0.0,7.0,0.23333333333333334
CC1=C(C(=O)C[C@@H]1OC(=O)[C@H]2[C@H](C2(C)C)C=C(C)C)CC=C,4.167391302739001,0.9127453789776906,0.0,3.0,5.0,2.0,2.0,0.0,22.0,43.370000000000005,0.0,0.0,0.0,2.067252683908674,302.18819469199997,11.0,11.0,12.480061098513481,53.564295632053444,1.4090909090909092,0.0,0.0,0.0,0.0,0.0,18.0,5.0,0.0,0.0,5.0,3.0,0.13636363636363635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*O[Si](*)(C)O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,0.0,0.0,0.0,6.0,29.46,0.0,0.0,0.0,3.168489872670569,75.998055898,4.0,0.0,8.916666666666668,6.5470113536810866,2.75,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.8333333333333334
C[C@H](Cc1cc(c(cc1OC)Br)OC)[NH3+],3.2562650358771217,0.9005906229302675,1.0,2.0,4.0,1.0,0.0,1.0,15.0,46.1,0.0,0.0,15.207393384762284,3.10253018838229,274.04371730409,7.0,8.0,5.313204837490551,19.386399651764595,1.2666666666666666,1.0,0.0,0.0,1.0,0.0,9.0,0.0,0.0,0.0,6.0,4.0,0.26666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*CC(C)OC(=O)CNC(=O)NCCCC(C)COC(=O)NCC(C)CN=C(C)C(=O)O*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,8.0,15.0,0.0,0.0,0.0,33.0,144.42,0.0,0.0,15.950365812018994,3.8636732462347085,442.24274942799997,15.0,16.0,11.84234686666241,53.56429563205343,1.096774193548387,0.0,0.0,0.0,0.0,0.0,27.0,5.0,0.0,0.0,0.0,13.0,0.3939393939393939
COc1ccc(cc1)C(=O)/C(=C/C(=O)[O-])/Br,2.7533152016452913,0.8749229695329681,0.0,4.0,4.0,1.0,0.0,1.0,16.0,66.43,0.0,0.0,9.843390348640755,2.922272653330866,282.96114441591,2.0,14.0,11.63267857142857,0.0,1.3125,1.0,0.0,0.0,1.0,0.0,7.0,3.0,0.0,0.0,6.0,5.0,0.3125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*OC(=O)NCCCCC(=O)OC(=O)OCCCCCCCNC(=O)N*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,7.0,13.0,0.0,0.0,0.0,27.0,132.06,0.0,0.0,16.367244685174846,3.4326492870794922,359.1692501400001,11.0,14.0,11.45636039250737,51.36657298340809,0.88,0.0,0.0,0.0,0.0,0.0,22.0,4.0,0.0,0.0,0.0,12.0,0.4444444444444444
C[NH+](C)CCO[C@H](c1ccccc1)c2ccc(cc2)Br,3.3231605667156536,0.8761419877006859,1.0,1.0,6.0,2.0,0.0,2.0,20.0,13.670000000000002,0.0,0.0,4.899909730850478,2.175532947780809,334.08010281209,8.0,12.0,6.128778344671202,6.103966387748303,0.95,1.0,0.0,0.0,1.0,0.0,9.0,0.0,0.0,0.0,6.0,3.0,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*OC(=O)OCCCCCOc1ccc(C(=O)CCCCCCCCC(=O)CCCCCCC(C2(*)O)cc2)cc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,7.0,24.0,2.0,1.0,1.0,41.0,99.13000000000001,0.0,0.0,4.736862953800049,1.37811478153568,542.3243538119999,22.0,17.0,12.483732139684008,115.25793397749051,0.7948717948717948,0.0,0.0,0.0,0.0,0.0,32.0,4.0,0.0,0.0,6.0,9.0,0.21951219512195122
C[NH+](C)CC[C@@H](c1ccc(cc1)Br)c2ccccn2,3.522859706751569,0.8823264221173022,1.0,1.0,5.0,2.0,0.0,2.0,19.0,17.330000000000002,0.0,1.0,4.899909730850478,2.25847511572667,319.08043716009,7.0,12.0,4.534850127551021,12.338727669087403,1.105263157894737,1.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,6.0,3.0,0.15789473684210525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*Oc1cccc(C(=O)NCC(O*)CS(C)(C)C)c1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,7.0,1.0,0.0,1.0,20.0,47.56,0.0,0.0,10.423315998847038,2.567173670781402,269.108564468,7.0,10.0,12.124209656084656,6.103966387748303,1.5,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,0.0,6.0,7.0,0.35
CCOc1ccc(cc1)NC(=O)C[C@@H](C)O,2.1074176301837735,0.8570022073339598,2.0,3.0,5.0,1.0,0.0,1.0,16.0,58.56,0.0,0.0,10.05365155780638,2.512025760546569,223.120843404,6.0,10.0,11.33115449420509,26.37226241005556,1.4375,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,6.0,4.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*c1ccc(OC(=O)CCCCCCCCCCCCCCCCCCCC(=O)C=C/C(=O)O*)cc1CCCCSC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,6.0,28.0,1.0,0.0,1.0,43.0,69.67,0.0,0.0,10.803230022261658,1.8743153399856491,586.369195828,25.0,16.0,12.31115414206965,141.25807570437226,0.7317073170731707,0.0,0.0,0.0,0.0,0.0,33.0,4.0,0.0,0.0,6.0,8.0,0.18604651162790697
CCc1cccc2c1oc(c2)[C@@H](C[NH2+]C(C)(C)C)O,3.80572716237287,0.8713563024722756,2.0,2.0,4.0,2.0,0.0,2.0,19.0,49.980000000000004,0.5,1.0,5.316788604006331,2.209614177708545,262.18015542809,10.0,9.0,10.223481670445956,45.75866206182015,1.3157894736842106,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,6.0,3.0,0.15789473684210525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*CCCCCCCCCCCCCCCCCCCNC(=O)C(=O)Oc1ccc(C(=O)CCCCCCCCC(CCCCCC)(CC)C(=O)O*)cc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,6.0,37.0,1.0,0.0,1.0,55.0,98.77,0.0,0.0,10.05365155780638,2.0911299856204733,739.5750891839999,36.0,17.0,12.722750953263322,219.81668190977828,0.6037735849056604,0.0,0.0,0.0,0.0,0.0,45.0,4.0,0.0,0.0,6.0,9.0,0.16363636363636364
C[NH+]1CCc2cc3c(c-4c2[C@@H]1Cc5c4c(c(cc5)OC)O)OCO3,4.4191966817623936,0.9014491191224905,2.0,4.0,1.0,5.0,3.0,2.0,24.0,52.360000000000014,1.0,2.0,19.110498592250625,1.883409285300213,326.1386845400899,8.0,16.0,10.818268849206351,18.88348407499998,1.2083333333333333,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,3.0,6.0,5.0,0.20833333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*c1ccc(C(=O)c2ccc(*)cc2)cc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,2.0,2.0,0.0,2.0,16.0,17.07,0.0,0.0,12.13273413692322,2.3156276954086836,180.057514876,0.0,14.0,12.109712773998488,0.0,0.7857142857142857,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,6.0,3.0,0.1875
CC(C)(C)[NH2+]C[C@H](COc1ccccc1C#N)O,3.5932786224999704,0.8740379535320892,2.0,3.0,5.0,1.0,0.0,1.0,18.0,69.86,0.0,0.0,10.05365155780638,2.4317419278932815,249.15975433209,9.0,7.0,9.798258692365836,32.41410323920352,1.3888888888888888,0.0,0.0,0.0,0.0,0.0,11.0,0.0,1.0,0.0,6.0,4.0,0.2222222222222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*CCCCCCCCCCCCN(C)C(=O)NCC(*)=O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,14.0,0.0,0.0,0.0,22.0,49.410000000000004,0.0,0.0,5.316788604006331,3.3085295582339826,282.2307282,14.0,6.0,11.654886836725208,71.13195342895074,0.95,0.0,0.0,0.0,0.0,0.0,19.0,2.0,0.0,0.0,0.0,6.0,0.2727272727272727
Cc1ccc(c(c1)OC[C@H](C[NH2+]C(C)(C)C)O)Cl,3.5245079199881957,0.8776778314556617,2.0,2.0,5.0,1.0,0.0,1.0,18.0,46.07,0.0,0.0,10.05365155780638,2.4235298819629367,272.14118307609,11.0,7.0,9.834681594860166,39.33784043889415,1.3888888888888888,1.0,0.0,1.0,0.0,0.0,12.0,0.0,0.0,0.0,6.0,4.0,0.2222222222222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*CS(*)(Cl)C(=O)S(C)(C)F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,0.0,0.0,0.0,11.0,17.07,0.0,0.0,0.0,4.4975656797147,189.968912776,5.0,2.0,13.203078703703703,0.0,2.0,2.0,1.0,1.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,7.0,0.6363636363636364
CC[C@@H](c1ccc(cc1)c2ccccc2)C(=O)[O-],2.5052261892189662,0.840115961120777,0.0,2.0,4.0,2.0,0.0,2.0,18.0,40.129999999999995,0.0,0.0,5.106527394840706,2.278413079195737,239.10775329991,3.0,15.0,10.974780048995417,19.262464868778025,1.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,6.0,2.0,0.1111111111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*OC/C(*)=O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,2.0,0.0,0.0,0.0,6.0,26.3,0.0,0.0,0.0,2.831257109931365,58.005479304000005,2.0,2.0,10.069861111111111,0.0,2.75,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,4.0,0.6666666666666666
C[C@]12CC[C@H](C1(C)C)[C@@H](C2=O)Br,4.513710135339785,0.9282490296977971,0.0,1.0,0.0,2.0,2.0,0.0,12.0,17.07,0.5,0.0,0.0,2.5049326155667955,230.0306272,10.0,2.0,11.85726851851852,38.4400289152207,1.4166666666666667,1.0,0.0,0.0,1.0,0.0,12.0,1.0,0.0,1.0,5.0,2.0,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*CCCCOc1sc(*)cc1C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,5.0,1.0,0.0,1.0,13.0,9.23,0.0,1.0,10.116925724265965,2.318301529430329,168.060886004,5.0,6.0,5.745972222222222,26.689117645233267,1.7272727272727273,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,5.0,4.0,0.3076923076923077
C[NH+](C)CCO[C@@H](c1ccc(cc1)Cl)c2ccccn2,3.5493119837197034,0.8784955318800974,1.0,2.0,6.0,2.0,0.0,2.0,20.0,26.560000000000002,0.0,1.0,4.899909730850478,2.17553294778081,291.12586736009,8.0,12.0,6.038500566893424,6.103966387748303,1.15,1.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,6.0,4.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*CCCCCCCCCCCCCCNC(=O)O*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,14.0,0.0,0.0,0.0,20.0,38.33,0.0,0.0,5.316788604006331,2.9733874326069434,255.219829168,14.0,4.0,10.86256670544557,83.97359667480276,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,5.0,0.25
C#C[C@@H](c1ccccc1)OC(=O)N,2.9085851286204925,0.8633204345192854,1.0,2.0,2.0,1.0,0.0,1.0,13.0,52.32,0.0,0.0,5.733667477162185,2.804394774418995,175.063328528,1.0,10.0,10.446373299319728,6.103966387748303,1.4615384615384615,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,0.0,6.0,3.0,0.23076923076923078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*CC(*)c1ccc(C(C)(C)OC#N)cc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,4.0,1.0,0.0,1.0,16.0,33.019999999999996,0.0,0.0,0.0,2.909849201988885,187.099714036,5.0,7.0,8.590117455562982,32.79308403298157,1.5714285714285714,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0,0.0,6.0,4.0,0.25
CC(C)(C)[NH2+]C[C@H](COc1cccc2c1CCC(=O)N2)O,3.7152000070013953,0.8689637765407972,3.0,3.0,5.0,2.0,1.0,1.0,21.0,75.17,0.5,1.0,15.37044016181271,1.9182621722216335,293.18596908009,11.0,10.0,11.38627414969472,45.25574648505554,1.380952380952381,0.0,0.0,0.0,0.0,0.0,15.0,1.0,0.0,1.0,6.0,5.0,0.23809523809523808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*NC(=O)CCCC(=O)N*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,4.0,0.0,0.0,0.0,11.0,58.2,0.0,0.0,11.46733495432437,3.2703753945873237,128.058577496,3.0,6.0,10.71692932728647,19.26246486877803,1.2222222222222223,0.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,6.0,0.5454545454545454
CN1[C@@H](S(=O)(=O)CCC1=O)c2ccc(cc2)Cl,3.1331385490809858,0.8912636945918399,0.0,3.0,1.0,2.0,1.0,1.0,17.0,54.45,0.0,1.0,0.0,2.460046269675074,273.022641924,6.0,11.0,11.996250944822375,11.79469443589475,1.2941176470588236,1.0,0.0,1.0,0.0,0.0,9.0,3.0,0.0,0.0,6.0,6.0,0.35294117647058826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*CCCCCCCC*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,7.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,2.6476048489438337,112.12520051199999,8.0,0.0,1.6311728395061729,52.372404136937305,0.625,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,2.0,0.2
c1ccc(cc1)[C@@H](C(=O)NC(=O)N)Cl,2.4549609845467195,0.8640830765615729,2.0,2.0,2.0,1.0,0.0,1.0,14.0,72.19,0.0,0.0,11.050456081168516,2.7073870394662696,212.035255208,2.0,12.0,11.210003779289494,5.3770878682057255,1.2857142857142858,1.0,0.0,1.0,0.0,0.0,6.0,2.0,0.0,0.0,6.0,5.0,0.35714285714285715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*CCCCOC(=O)C*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,5.0,0.0,0.0,0.0,10.0,26.3,0.0,0.0,0.0,2.9617756061821483,114.06807956,5.0,3.0,10.630856009070294,26.689117645233267,1.625,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,4.0,0.4
c1cc(ccc1OC[C@@H](CO)O)Cl,2.1021428209281847,0.879093222410837,2.0,3.0,4.0,1.0,0.0,1.0,13.0,49.69,0.0,0.0,4.736862953800049,2.411261457917634,202.039671892,6.0,7.0,8.972765477590213,6.103966387748303,1.3076923076923077,1.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,6.0,4.0,0.3076923076923077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*C#CCOC(=O)N=CCCCOC(=O)c1ccc(O*)cc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.0,7.0,1.0,0.0,1.0,23.0,74.19000000000001,0.0,0.0,5.106527394840706,2.1904574651793074,287.07937251600003,4.0,15.0,11.768997759182437,12.841643245852019,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,13.0,3.0,1.0,0.0,6.0,8.0,0.34782608695652173
c1cc(ccc1OC[C@@H](COC(=O)N)O)Cl,2.3833557420718847,0.8679777759120554,2.0,4.0,5.0,1.0,0.0,1.0,16.0,81.78,0.0,0.0,10.470530430962235,2.2812283973730882,245.045485544,5.0,11.0,10.248885336044427,6.103966387748303,1.375,1.0,0.0,1.0,0.0,0.0,9.0,1.0,0.0,0.0,6.0,6.0,0.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*OCCNCC(=O)c1ccc(C)c(*)c1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,6.0,1.0,0.0,1.0,16.0,38.33,0.0,0.0,11.383155672467941,2.4956378920796323,191.094628656,6.0,8.0,11.811432350718064,6.923737199690624,1.7142857142857142,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,6.0,5.0,0.3125
C[C@@](c1ccccc1)(c2ccc(cc2)Cl)OCC[NH+](C)C,3.4593886730985943,0.8755402011187845,1.0,1.0,6.0,2.0,0.0,2.0,21.0,13.670000000000002,0.0,0.0,4.899909730850478,2.3144370213061762,304.14626845609,9.0,12.0,6.288500566893424,12.524788010674312,0.9523809523809523,1.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,6.0,3.0,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*OC(=O)CCCCCC(=O)NCCCNC(=O)N*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,4.0,10.0,0.0,0.0,0.0,20.0,96.53,0.0,0.0,16.367244685174846,3.32837048959684,257.137556088,8.0,10.0,11.467013731418493,38.524929737556064,1.0,0.0,0.0,0.0,0.0,0.0,16.0,3.0,0.0,0.0,0.0,9.0,0.45
c1ccc(cc1)C2(C[C@@H]2C3=[NH+]CCN3)c4ccccc4,3.7086427124646413,0.9064829200056036,2.0,1.0,3.0,4.0,2.0,2.0,20.0,26.0,0.0,1.0,10.309193336642,1.7972389555410482,263.15427502809,5.0,15.0,3.518362622826908,11.83581209232279,0.9,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,6.0,2.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*CCOCCO*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,5.0,0.0,0.0,0.0,8.0,18.46,0.0,0.0,0.0,2.53006045688352,88.052429496,6.0,0.0,5.200694444444444,6.923737199690624,1.5,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,4.0,0.5
C[C@@H]([C@H](c1ccccc1)O)[NH+](C)C/C=C/c2ccccc2,3.7981797622708857,0.8733646643957633,2.0,1.0,6.0,2.0,0.0,2.0,21.0,24.67,0.0,0.0,4.899909730850478,1.9054167529793362,282.18524080809,7.0,14.0,10.430886491955217,19.069544416586886,1.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,6.0,2.0,0.09523809523809523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*CC(*)O[Si](C)(C)c1ccccc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,4.0,1.0,0.0,1.0,14.0,9.23,0.0,0.0,5.186725645687458,2.749839315458928,178.08139159799998,6.0,6.0,6.285509259259259,26.624641871565714,1.5,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,6.0,4.0,0.2857142857142857
COc1cc(cc(c1OC)OC)/C=C/C(=O)N2CCCCCCC2,2.0185794103248593,0.8877335356259033,0.0,4.0,5.0,2.0,1.0,1.0,24.0,48.00000000000001,0.0,1.0,14.210588861400147,2.1324612456412115,333.194008344,10.0,14.0,12.420418083900227,32.10410811463005,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,17.0,2.0,0.0,0.0,8.0,5.0,0.20833333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*CCCCCCCCCCCCCCCCCCCC(=O)O*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,19.0,0.0,0.0,0.0,24.0,26.3,0.0,0.0,0.0,2.989461330653366,310.287180456,19.0,3.0,11.025988413287525,122.49852641235884,0.5909090909090909,0.0,0.0,0.0,0.0,0.0,22.0,1.0,0.0,0.0,0.0,4.0,0.16666666666666666
COc1ccc2c(c1)c(nc(=O)n2CC3CC3)c4ccccc4,2.0610936191276803,0.8673730130328637,0.0,4.0,4.0,4.0,1.0,3.0,23.0,44.12,0.25,1.0,10.426606352003523,2.000423950211796,306.136827816,5.0,18.0,12.565660509574199,19.386399651764595,1.173913043478261,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,1.0,6.0,4.0,0.17391304347826086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*c1ccc(OCCCCCCCCCCCCSCCCCCCNC(=O)O*)c(OC)c1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,5.0,22.0,1.0,0.0,1.0,34.0,56.790000000000006,0.0,0.0,20.856881580068038,1.7550060387910056,465.29127985599996,20.0,12.0,10.984717904594609,89.89150272096417,0.875,0.0,0.0,0.0,0.0,0.0,27.0,1.0,0.0,0.0,6.0,8.0,0.23529411764705882
CN1c2ccc(cc2[C@@H]3c4ccccc4CC[NH+]3CC1=O)Cl,4.107607731853542,0.8827149225026697,1.0,1.0,0.0,4.0,2.0,2.0,22.0,24.75,0.75,2.0,9.799819461700956,1.968735910043968,313.11021729608996,7.0,15.0,12.500715545477451,12.462662452073971,1.1818181818181819,1.0,0.0,1.0,0.0,0.0,12.0,1.0,0.0,2.0,7.0,4.0,0.18181818181818182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*Oc1ccc(NC(=O)c2ccc(-c3ccc(CC(*)=O)cc3)C2=O)cc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,6.0,3.0,1.0,2.0,27.0,72.47,0.0,0.0,10.423315998847038,1.671939899309223,331.084457896,1.0,24.0,12.647497800836996,6.4208216229260096,1.04,0.0,0.0,0.0,0.0,0.0,12.0,5.0,0.0,0.0,6.0,7.0,0.25925925925925924
